,gbifID,county,geo_county,FLAG
32314,606647994,Lake County,Lake,
32384,606650319,Lake County,Lake,
32422,606650558,Lake County,Lake,
32437,606650730,Lake County,Lake,
32438,606650731,Lake County,Lake,
32447,606650760,Lake County,Lake,
32455,606650822,Lake County,Lake,
32458,606650827,Lake County,Lake,
32472,606651000,Lake County,Lake,
32484,606651539,Lake County,Lake,
32487,606651544,Lake County,Lake,
3098,415972662,Lake County,Marion,FLAG
3273,415976678,Lake County,Marion,FLAG
3616,415988729,Lake County,Marion,FLAG
3635,415988860,Lake County,Marion,FLAG
5860,699272768,Lake County,Marion,FLAG
5878,699272807,Lake County,Marion,FLAG
681,1457829673,Lee,Alachua,FLAG
4191,153275646,Lee,Charlotte,FLAG
27904,122939554,Lee,Charlotte,FLAG
27905,122939557,Lee,Charlotte,FLAG
27915,122948026,Lee,Charlotte,FLAG
27976,122998590,Lee,Charlotte,FLAG
27977,122998596,Lee,Charlotte,FLAG
4195,153282475,Lee,Hendry,FLAG
27875,122917083,Lee,Jackson,FLAG
30542,56574085,Lee,Jackson,FLAG
27907,122939978,Lee,Leon,FLAG
27925,122967970,Lee,Madison,FLAG
27979,123002558,Lee,Manatee,FLAG
4196,1258710098,Lee,Miami-Dade,FLAG
401,1457756111,Lee,Sumter,FLAG
5357,1258125589,Lee,Sumter,FLAG
801,1927870495,Lee Co.,Collier,FLAG
6461,1928679181,Lee Co.,Collier,FLAG
31075,1930437375,Lee Co.,Collier,FLAG
16922,1503260118,Lee Co.,Hardee,FLAG
19749,1503266470,Lee Co.,Hardee,FLAG
29749,1697944896,Lee Co.,Hardee,FLAG
3,1821692831,Lee Co.,Lee,
6,1821692842,Lee Co.,Lee,
142,1808368099,Lee Co.,Lee,
143,1808368100,Lee Co.,Lee,
144,1808368209,Lee Co.,Lee,
145,1808368210,Lee Co.,Lee,
146,1808368218,Lee Co.,Lee,
149,1808368306,Lee Co.,Lee,
150,1808368315,Lee Co.,Lee,
230,1699898341,Lee Co.,Lee,
239,1699898366,Lee Co.,Lee,
240,1699898367,Lee Co.,Lee,
689,1655987418,Lee Co.,Lee,
690,1655987419,Lee Co.,Lee,
691,1655987425,Lee Co.,Lee,
692,1655987427,Lee Co.,Lee,
693,1655987431,Lee Co.,Lee,
694,1655987432,Lee Co.,Lee,
695,1655987433,Lee Co.,Lee,
696,1655987437,Lee Co.,Lee,
697,1655987440,Lee Co.,Lee,
700,1655987449,Lee Co.,Lee,
885,1927983449,Lee Co.,Lee,
970,1928081318,Lee Co.,Lee,
990,1928117516,Lee Co.,Lee,
1074,1928235098,Lee Co.,Lee,
1077,1928238560,Lee Co.,Lee,
1120,1928293301,Lee Co.,Lee,
4176,1933394841,Lee Co.,Lee,
4182,1933394958,Lee Co.,Lee,
4184,1933395213,Lee Co.,Lee,
6069,1931233795,Lee Co.,Lee,
6128,1931326169,Lee Co.,Lee,
6205,1835735502,Lee Co.,Lee,
6206,1835735504,Lee Co.,Lee,
6268,1928383763,Lee Co.,Lee,
6314,1928464599,Lee Co.,Lee,
6328,1928482145,Lee Co.,Lee,
6357,1928512136,Lee Co.,Lee,
6497,1928734015,Lee Co.,Lee,
6553,1928801582,Lee Co.,Lee,
6621,1928898118,Lee Co.,Lee,
6629,1928906080,Lee Co.,Lee,
6699,1928994353,Lee Co.,Lee,
6717,1929017361,Lee Co.,Lee,
6892,1930016750,Lee Co.,Lee,
6897,1930023060,Lee Co.,Lee,
6941,1703341017,Lee Co.,Lee,
6944,1703341039,Lee Co.,Lee,
6945,1703341042,Lee Co.,Lee,
7040,1930995730,Lee Co.,Lee,
7057,1931012750,Lee Co.,Lee,
7394,1503228539,Lee Co.,Lee,
7399,1503228549,Lee Co.,Lee,
7422,1503228585,Lee Co.,Lee,
7455,1503228627,Lee Co.,Lee,
7467,1503228642,Lee Co.,Lee,
7487,1503228678,Lee Co.,Lee,
7543,1503228759,Lee Co.,Lee,
7549,1503228768,Lee Co.,Lee,
7550,1503228769,Lee Co.,Lee,
7589,1503228815,Lee Co.,Lee,
7592,1503228819,Lee Co.,Lee,
7593,1503228822,Lee Co.,Lee,
7605,1503228835,Lee Co.,Lee,
7615,1503228848,Lee Co.,Lee,
7622,1503228855,Lee Co.,Lee,
7641,1503228878,Lee Co.,Lee,
7643,1503228880,Lee Co.,Lee,
7646,1503228883,Lee Co.,Lee,
7764,1503230867,Lee Co.,Lee,
7938,1503231485,Lee Co.,Lee,
7960,1503231513,Lee Co.,Lee,
8040,1503231615,Lee Co.,Lee,
8047,1503231626,Lee Co.,Lee,
8058,1503231648,Lee Co.,Lee,
8060,1503231650,Lee Co.,Lee,
8065,1503231657,Lee Co.,Lee,
8083,1503231679,Lee Co.,Lee,
8084,1503231680,Lee Co.,Lee,
8087,1503231685,Lee Co.,Lee,
8221,1503234237,Lee Co.,Lee,
8229,1503234254,Lee Co.,Lee,
8283,1503234331,Lee Co.,Lee,
8288,1503234338,Lee Co.,Lee,
8291,1503234341,Lee Co.,Lee,
8295,1503234349,Lee Co.,Lee,
8317,1503234443,Lee Co.,Lee,
8337,1503234531,Lee Co.,Lee,
8357,1503234584,Lee Co.,Lee,
8358,1503234585,Lee Co.,Lee,
8375,1503234610,Lee Co.,Lee,
8380,1503234615,Lee Co.,Lee,
8385,1503234623,Lee Co.,Lee,
8439,1503234706,Lee Co.,Lee,
8538,1503234975,Lee Co.,Lee,
8561,1503235004,Lee Co.,Lee,
8572,1503235021,Lee Co.,Lee,
8582,1503235036,Lee Co.,Lee,
8598,1503235068,Lee Co.,Lee,
8599,1503235073,Lee Co.,Lee,
8606,1503235086,Lee Co.,Lee,
8615,1503235101,Lee Co.,Lee,
8616,1503235126,Lee Co.,Lee,
8620,1503235144,Lee Co.,Lee,
8624,1503235149,Lee Co.,Lee,
8628,1503235155,Lee Co.,Lee,
8637,1503235167,Lee Co.,Lee,
8651,1503235187,Lee Co.,Lee,
8656,1503235193,Lee Co.,Lee,
8667,1503235207,Lee Co.,Lee,
8673,1503235215,Lee Co.,Lee,
8684,1503235229,Lee Co.,Lee,
9124,1503237117,Lee Co.,Lee,
9129,1503237130,Lee Co.,Lee,
9133,1503237135,Lee Co.,Lee,
9176,1503237267,Lee Co.,Lee,
9212,1503237319,Lee Co.,Lee,
9221,1503237328,Lee Co.,Lee,
9223,1503237333,Lee Co.,Lee,
9228,1503237339,Lee Co.,Lee,
9259,1503237386,Lee Co.,Lee,
9445,1503237892,Lee Co.,Lee,
9480,1503237955,Lee Co.,Lee,
9490,1503237981,Lee Co.,Lee,
9505,1503238327,Lee Co.,Lee,
9507,1503238334,Lee Co.,Lee,
9508,1503238336,Lee Co.,Lee,
9512,1503238356,Lee Co.,Lee,
9527,1503238385,Lee Co.,Lee,
9543,1503238438,Lee Co.,Lee,
9554,1503238546,Lee Co.,Lee,
9557,1503238559,Lee Co.,Lee,
9602,1503238679,Lee Co.,Lee,
9633,1503238716,Lee Co.,Lee,
9635,1503238718,Lee Co.,Lee,
9661,1503238753,Lee Co.,Lee,
9724,1503238831,Lee Co.,Lee,
9769,1503238891,Lee Co.,Lee,
9785,1503238917,Lee Co.,Lee,
9860,1503239043,Lee Co.,Lee,
9867,1503239053,Lee Co.,Lee,
9879,1503239074,Lee Co.,Lee,
9906,1503239111,Lee Co.,Lee,
9914,1503239124,Lee Co.,Lee,
9916,1503239129,Lee Co.,Lee,
9923,1503239206,Lee Co.,Lee,
9936,1503239357,Lee Co.,Lee,
9938,1503239404,Lee Co.,Lee,
9957,1503239441,Lee Co.,Lee,
10030,1503239579,Lee Co.,Lee,
10064,1503239665,Lee Co.,Lee,
10082,1503239714,Lee Co.,Lee,
10083,1503239715,Lee Co.,Lee,
10084,1503239717,Lee Co.,Lee,
10087,1503239721,Lee Co.,Lee,
10126,1503239777,Lee Co.,Lee,
10168,1503239851,Lee Co.,Lee,
10171,1503239859,Lee Co.,Lee,
10182,1503239881,Lee Co.,Lee,
10219,1503239940,Lee Co.,Lee,
10242,1503239972,Lee Co.,Lee,
10272,1503240021,Lee Co.,Lee,
10290,1503240059,Lee Co.,Lee,
10338,1503240138,Lee Co.,Lee,
10341,1503240146,Lee Co.,Lee,
10355,1503240249,Lee Co.,Lee,
10357,1503240251,Lee Co.,Lee,
10456,1503240807,Lee Co.,Lee,
10463,1503240821,Lee Co.,Lee,
10465,1503240825,Lee Co.,Lee,
10481,1503240906,Lee Co.,Lee,
10799,1503242217,Lee Co.,Lee,
10994,1503242826,Lee Co.,Lee,
11020,1503242885,Lee Co.,Lee,
11359,1503243950,Lee Co.,Lee,
11440,1503244352,Lee Co.,Lee,
11535,1503244494,Lee Co.,Lee,
11543,1503244504,Lee Co.,Lee,
11572,1503244538,Lee Co.,Lee,
11895,1503245515,Lee Co.,Lee,
11902,1503245534,Lee Co.,Lee,
11911,1503245547,Lee Co.,Lee,
11925,1503245574,Lee Co.,Lee,
12083,1503245905,Lee Co.,Lee,
12094,1503246021,Lee Co.,Lee,
12415,1503246983,Lee Co.,Lee,
12422,1503246991,Lee Co.,Lee,
12425,1503246997,Lee Co.,Lee,
12431,1503247005,Lee Co.,Lee,
12434,1503247010,Lee Co.,Lee,
12445,1503247024,Lee Co.,Lee,
12461,1503247047,Lee Co.,Lee,
12492,1503247106,Lee Co.,Lee,
12534,1503247210,Lee Co.,Lee,
12579,1503247319,Lee Co.,Lee,
12659,1503247448,Lee Co.,Lee,
12740,1503247618,Lee Co.,Lee,
12783,1503247716,Lee Co.,Lee,
12905,1503248093,Lee Co.,Lee,
12910,1503248118,Lee Co.,Lee,
12913,1503248128,Lee Co.,Lee,
12926,1503248175,Lee Co.,Lee,
12930,1503248236,Lee Co.,Lee,
12964,1503248310,Lee Co.,Lee,
12974,1503248329,Lee Co.,Lee,
12997,1503248389,Lee Co.,Lee,
13002,1503248403,Lee Co.,Lee,
13008,1503248414,Lee Co.,Lee,
13014,1503248424,Lee Co.,Lee,
13015,1503248426,Lee Co.,Lee,
13016,1503248432,Lee Co.,Lee,
13020,1503248445,Lee Co.,Lee,
13023,1503248455,Lee Co.,Lee,
13040,1503248535,Lee Co.,Lee,
13042,1503248538,Lee Co.,Lee,
13049,1503248559,Lee Co.,Lee,
13065,1503248637,Lee Co.,Lee,
13124,1503248797,Lee Co.,Lee,
13131,1503248808,Lee Co.,Lee,
13143,1503248825,Lee Co.,Lee,
13158,1503248843,Lee Co.,Lee,
13160,1503248845,Lee Co.,Lee,
13218,1503249050,Lee Co.,Lee,
13222,1503249063,Lee Co.,Lee,
13228,1503249074,Lee Co.,Lee,
13230,1503249082,Lee Co.,Lee,
13232,1503249085,Lee Co.,Lee,
13240,1503249168,Lee Co.,Lee,
13242,1503249178,Lee Co.,Lee,
13243,1503249185,Lee Co.,Lee,
13254,1503249260,Lee Co.,Lee,
13257,1503249269,Lee Co.,Lee,
13262,1503249287,Lee Co.,Lee,
13264,1503249289,Lee Co.,Lee,
13277,1503249317,Lee Co.,Lee,
13297,1503249396,Lee Co.,Lee,
13298,1503249397,Lee Co.,Lee,
13299,1503249401,Lee Co.,Lee,
13301,1503249486,Lee Co.,Lee,
13304,1503249524,Lee Co.,Lee,
13323,1503249659,Lee Co.,Lee,
13325,1503249679,Lee Co.,Lee,
13328,1503249693,Lee Co.,Lee,
13329,1503249697,Lee Co.,Lee,
13335,1503249718,Lee Co.,Lee,
13337,1503249729,Lee Co.,Lee,
13339,1503249736,Lee Co.,Lee,
13340,1503249740,Lee Co.,Lee,
13342,1503249746,Lee Co.,Lee,
13343,1503249750,Lee Co.,Lee,
13346,1503249767,Lee Co.,Lee,
13347,1503249806,Lee Co.,Lee,
13348,1503249807,Lee Co.,Lee,
13349,1503249812,Lee Co.,Lee,
13351,1503249847,Lee Co.,Lee,
13368,1503249901,Lee Co.,Lee,
13383,1503249948,Lee Co.,Lee,
13384,1503249952,Lee Co.,Lee,
13391,1503249968,Lee Co.,Lee,
13393,1503249975,Lee Co.,Lee,
13396,1503249983,Lee Co.,Lee,
13404,1503250008,Lee Co.,Lee,
13411,1503250021,Lee Co.,Lee,
13421,1503250049,Lee Co.,Lee,
13423,1503250051,Lee Co.,Lee,
13427,1503250077,Lee Co.,Lee,
13429,1503250082,Lee Co.,Lee,
13430,1503250084,Lee Co.,Lee,
13431,1503250085,Lee Co.,Lee,
13433,1503250099,Lee Co.,Lee,
13436,1503250107,Lee Co.,Lee,
13438,1503250110,Lee Co.,Lee,
13439,1503250111,Lee Co.,Lee,
13445,1503250132,Lee Co.,Lee,
13446,1503250133,Lee Co.,Lee,
13449,1503250146,Lee Co.,Lee,
13452,1503250151,Lee Co.,Lee,
13476,1503250204,Lee Co.,Lee,
13580,1503250468,Lee Co.,Lee,
13636,1503250727,Lee Co.,Lee,
13640,1503250737,Lee Co.,Lee,
13655,1503250773,Lee Co.,Lee,
13657,1503250775,Lee Co.,Lee,
13664,1503250787,Lee Co.,Lee,
13665,1503250790,Lee Co.,Lee,
13676,1503250808,Lee Co.,Lee,
13689,1503250829,Lee Co.,Lee,
13690,1503250831,Lee Co.,Lee,
13693,1503250836,Lee Co.,Lee,
13694,1503250840,Lee Co.,Lee,
13695,1503250842,Lee Co.,Lee,
13698,1503250845,Lee Co.,Lee,
13700,1503250848,Lee Co.,Lee,
13701,1503250850,Lee Co.,Lee,
13705,1503250860,Lee Co.,Lee,
13708,1503250868,Lee Co.,Lee,
13715,1503250896,Lee Co.,Lee,
13716,1503250898,Lee Co.,Lee,
13726,1503250997,Lee Co.,Lee,
13731,1503251025,Lee Co.,Lee,
13771,1503251305,Lee Co.,Lee,
13777,1503251329,Lee Co.,Lee,
13907,1503251594,Lee Co.,Lee,
13938,1503251662,Lee Co.,Lee,
13978,1503251732,Lee Co.,Lee,
13994,1503251754,Lee Co.,Lee,
14011,1503251791,Lee Co.,Lee,
14012,1503251792,Lee Co.,Lee,
14103,1503252182,Lee Co.,Lee,
14106,1503252204,Lee Co.,Lee,
14155,1503252406,Lee Co.,Lee,
14178,1503252503,Lee Co.,Lee,
14179,1503252505,Lee Co.,Lee,
14183,1503252517,Lee Co.,Lee,
14184,1503252521,Lee Co.,Lee,
14202,1503252552,Lee Co.,Lee,
14208,1503252559,Lee Co.,Lee,
14210,1503252561,Lee Co.,Lee,
14215,1503252571,Lee Co.,Lee,
14217,1503252574,Lee Co.,Lee,
14224,1503252582,Lee Co.,Lee,
14233,1503252593,Lee Co.,Lee,
14235,1503252595,Lee Co.,Lee,
14238,1503252601,Lee Co.,Lee,
14243,1503252609,Lee Co.,Lee,
14245,1503252612,Lee Co.,Lee,
14249,1503252624,Lee Co.,Lee,
14253,1503252629,Lee Co.,Lee,
14256,1503252633,Lee Co.,Lee,
14258,1503252636,Lee Co.,Lee,
14271,1503252658,Lee Co.,Lee,
14310,1503252744,Lee Co.,Lee,
14311,1503252745,Lee Co.,Lee,
14330,1503252769,Lee Co.,Lee,
14331,1503252770,Lee Co.,Lee,
14345,1503252786,Lee Co.,Lee,
14348,1503252789,Lee Co.,Lee,
14359,1503252801,Lee Co.,Lee,
14362,1503252804,Lee Co.,Lee,
14372,1503252816,Lee Co.,Lee,
14375,1503252819,Lee Co.,Lee,
14408,1503252874,Lee Co.,Lee,
14492,1503253023,Lee Co.,Lee,
14841,1503253713,Lee Co.,Lee,
14866,1503253758,Lee Co.,Lee,
14870,1503253768,Lee Co.,Lee,
14873,1503253773,Lee Co.,Lee,
14884,1503253791,Lee Co.,Lee,
14951,1503253885,Lee Co.,Lee,
14967,1503253918,Lee Co.,Lee,
15010,1503253977,Lee Co.,Lee,
15329,1503255415,Lee Co.,Lee,
15459,1503256152,Lee Co.,Lee,
15776,1503256674,Lee Co.,Lee,
15781,1503256686,Lee Co.,Lee,
16490,1503259500,Lee Co.,Lee,
16495,1503259506,Lee Co.,Lee,
16572,1503259601,Lee Co.,Lee,
16590,1503259638,Lee Co.,Lee,
16602,1503259663,Lee Co.,Lee,
16632,1503259696,Lee Co.,Lee,
16729,1503259836,Lee Co.,Lee,
16739,1503259855,Lee Co.,Lee,
16743,1503259860,Lee Co.,Lee,
16750,1503259870,Lee Co.,Lee,
16754,1503259874,Lee Co.,Lee,
16777,1503259902,Lee Co.,Lee,
16942,1503260147,Lee Co.,Lee,
16943,1503260150,Lee Co.,Lee,
16949,1503260160,Lee Co.,Lee,
16956,1503260192,Lee Co.,Lee,
16962,1503260202,Lee Co.,Lee,
16964,1503260204,Lee Co.,Lee,
16970,1503260212,Lee Co.,Lee,
16971,1503260213,Lee Co.,Lee,
16975,1503260220,Lee Co.,Lee,
16976,1503260224,Lee Co.,Lee,
16978,1503260226,Lee Co.,Lee,
16985,1503260234,Lee Co.,Lee,
16987,1503260237,Lee Co.,Lee,
17018,1503260283,Lee Co.,Lee,
17019,1503260284,Lee Co.,Lee,
17025,1503260292,Lee Co.,Lee,
17030,1503260304,Lee Co.,Lee,
17031,1503260308,Lee Co.,Lee,
17126,1503260453,Lee Co.,Lee,
17127,1503260454,Lee Co.,Lee,
17133,1503260461,Lee Co.,Lee,
17180,1503260525,Lee Co.,Lee,
17206,1503260563,Lee Co.,Lee,
17210,1503260569,Lee Co.,Lee,
17214,1503260575,Lee Co.,Lee,
17225,1503260589,Lee Co.,Lee,
17264,1503260637,Lee Co.,Lee,
17391,1503260815,Lee Co.,Lee,
17407,1503260843,Lee Co.,Lee,
17409,1503260847,Lee Co.,Lee,
17413,1503260851,Lee Co.,Lee,
17416,1503260856,Lee Co.,Lee,
17688,1503261403,Lee Co.,Lee,
17689,1503261415,Lee Co.,Lee,
17850,1503261674,Lee Co.,Lee,
18359,1503262617,Lee Co.,Lee,
18367,1503262631,Lee Co.,Lee,
18373,1503262640,Lee Co.,Lee,
18374,1503262641,Lee Co.,Lee,
18375,1503262642,Lee Co.,Lee,
18379,1503262647,Lee Co.,Lee,
18382,1503262650,Lee Co.,Lee,
18388,1503262662,Lee Co.,Lee,
18395,1503262671,Lee Co.,Lee,
18398,1503262674,Lee Co.,Lee,
18405,1503262682,Lee Co.,Lee,
18408,1503262685,Lee Co.,Lee,
18440,1503262729,Lee Co.,Lee,
18444,1503262735,Lee Co.,Lee,
18475,1503262860,Lee Co.,Lee,
18734,1503263533,Lee Co.,Lee,
18735,1503263535,Lee Co.,Lee,
18736,1503263538,Lee Co.,Lee,
18739,1503263576,Lee Co.,Lee,
18740,1503263612,Lee Co.,Lee,
18741,1503263623,Lee Co.,Lee,
18742,1503263624,Lee Co.,Lee,
18745,1503263655,Lee Co.,Lee,
18747,1503263657,Lee Co.,Lee,
18750,1503263663,Lee Co.,Lee,
18751,1503263667,Lee Co.,Lee,
18752,1503263669,Lee Co.,Lee,
18753,1503263672,Lee Co.,Lee,
18754,1503263674,Lee Co.,Lee,
18755,1503263677,Lee Co.,Lee,
18758,1503263683,Lee Co.,Lee,
18760,1503263685,Lee Co.,Lee,
18762,1503263690,Lee Co.,Lee,
18798,1503263782,Lee Co.,Lee,
19668,1503266335,Lee Co.,Lee,
19672,1503266340,Lee Co.,Lee,
19686,1503266364,Lee Co.,Lee,
19687,1503266365,Lee Co.,Lee,
19695,1503266377,Lee Co.,Lee,
19698,1503266380,Lee Co.,Lee,
19699,1503266383,Lee Co.,Lee,
19700,1503266384,Lee Co.,Lee,
19702,1503266386,Lee Co.,Lee,
19703,1503266387,Lee Co.,Lee,
19704,1503266389,Lee Co.,Lee,
19706,1503266394,Lee Co.,Lee,
19707,1503266395,Lee Co.,Lee,
19709,1503266397,Lee Co.,Lee,
19710,1503266402,Lee Co.,Lee,
19711,1503266403,Lee Co.,Lee,
19712,1503266405,Lee Co.,Lee,
19713,1503266406,Lee Co.,Lee,
19715,1503266410,Lee Co.,Lee,
19716,1503266411,Lee Co.,Lee,
19717,1503266412,Lee Co.,Lee,
19719,1503266415,Lee Co.,Lee,
19720,1503266417,Lee Co.,Lee,
19721,1503266418,Lee Co.,Lee,
19722,1503266419,Lee Co.,Lee,
19723,1503266420,Lee Co.,Lee,
19724,1503266422,Lee Co.,Lee,
19726,1503266428,Lee Co.,Lee,
19727,1503266430,Lee Co.,Lee,
19729,1503266433,Lee Co.,Lee,
19732,1503266440,Lee Co.,Lee,
19733,1503266442,Lee Co.,Lee,
19735,1503266448,Lee Co.,Lee,
19736,1503266449,Lee Co.,Lee,
19740,1503266455,Lee Co.,Lee,
19741,1503266457,Lee Co.,Lee,
19743,1503266459,Lee Co.,Lee,
19744,1503266461,Lee Co.,Lee,
19745,1503266462,Lee Co.,Lee,
19746,1503266464,Lee Co.,Lee,
19747,1503266468,Lee Co.,Lee,
19748,1503266469,Lee Co.,Lee,
19751,1503266474,Lee Co.,Lee,
19753,1503266477,Lee Co.,Lee,
19754,1503266479,Lee Co.,Lee,
19755,1503266482,Lee Co.,Lee,
19757,1503266485,Lee Co.,Lee,
19758,1503266486,Lee Co.,Lee,
19759,1503266487,Lee Co.,Lee,
19760,1503266488,Lee Co.,Lee,
19761,1503266490,Lee Co.,Lee,
19762,1503266491,Lee Co.,Lee,
19763,1503266492,Lee Co.,Lee,
19764,1503266493,Lee Co.,Lee,
19765,1503266494,Lee Co.,Lee,
19766,1503266495,Lee Co.,Lee,
19767,1503266496,Lee Co.,Lee,
19768,1503266498,Lee Co.,Lee,
19769,1503266499,Lee Co.,Lee,
19771,1503266503,Lee Co.,Lee,
19772,1503266504,Lee Co.,Lee,
19774,1503266507,Lee Co.,Lee,
19775,1503266508,Lee Co.,Lee,
19776,1503266509,Lee Co.,Lee,
19777,1503266512,Lee Co.,Lee,
19778,1503266514,Lee Co.,Lee,
19779,1503266515,Lee Co.,Lee,
19780,1503266516,Lee Co.,Lee,
19781,1503266518,Lee Co.,Lee,
19782,1503266519,Lee Co.,Lee,
19783,1503266520,Lee Co.,Lee,
19784,1503266521,Lee Co.,Lee,
19785,1503266522,Lee Co.,Lee,
19787,1503266524,Lee Co.,Lee,
19788,1503266526,Lee Co.,Lee,
19789,1503266527,Lee Co.,Lee,
19790,1503266528,Lee Co.,Lee,
19791,1503266529,Lee Co.,Lee,
19792,1503266530,Lee Co.,Lee,
19793,1503266532,Lee Co.,Lee,
19795,1503266534,Lee Co.,Lee,
19796,1503266536,Lee Co.,Lee,
19797,1503266537,Lee Co.,Lee,
19798,1503266538,Lee Co.,Lee,
19799,1503266539,Lee Co.,Lee,
19800,1503266540,Lee Co.,Lee,
19801,1503266541,Lee Co.,Lee,
19803,1503266544,Lee Co.,Lee,
19807,1503266548,Lee Co.,Lee,
19810,1503266552,Lee Co.,Lee,
19811,1503266553,Lee Co.,Lee,
19812,1503266555,Lee Co.,Lee,
19813,1503266557,Lee Co.,Lee,
19816,1503266561,Lee Co.,Lee,
19817,1503266563,Lee Co.,Lee,
19818,1503266565,Lee Co.,Lee,
19819,1503266567,Lee Co.,Lee,
19821,1503266569,Lee Co.,Lee,
19822,1503266570,Lee Co.,Lee,
19825,1503266573,Lee Co.,Lee,
19826,1503266574,Lee Co.,Lee,
19828,1503266577,Lee Co.,Lee,
19833,1503266586,Lee Co.,Lee,
19838,1503266592,Lee Co.,Lee,
19840,1503266594,Lee Co.,Lee,
19842,1503266596,Lee Co.,Lee,
19843,1503266597,Lee Co.,Lee,
19844,1503266598,Lee Co.,Lee,
19849,1503266603,Lee Co.,Lee,
19851,1503266606,Lee Co.,Lee,
20234,1503267207,Lee Co.,Lee,
20622,1503267904,Lee Co.,Lee,
20914,1503268443,Lee Co.,Lee,
20921,1503268453,Lee Co.,Lee,
21206,1503268843,Lee Co.,Lee,
21220,1503268858,Lee Co.,Lee,
21337,1503268993,Lee Co.,Lee,
21503,1503269209,Lee Co.,Lee,
21520,1503269232,Lee Co.,Lee,
21702,1503269554,Lee Co.,Lee,
23208,1503272332,Lee Co.,Lee,
23221,1503272345,Lee Co.,Lee,
23252,1503272399,Lee Co.,Lee,
23263,1503272453,Lee Co.,Lee,
23459,1503272924,Lee Co.,Lee,
23629,1503273629,Lee Co.,Lee,
23691,1503273834,Lee Co.,Lee,
23715,1503273908,Lee Co.,Lee,
23885,1503274283,Lee Co.,Lee,
23901,1503274299,Lee Co.,Lee,
24576,1503275293,Lee Co.,Lee,
24586,1503275306,Lee Co.,Lee,
24605,1503275337,Lee Co.,Lee,
24607,1503275339,Lee Co.,Lee,
24609,1503275341,Lee Co.,Lee,
24611,1503275343,Lee Co.,Lee,
24612,1503275345,Lee Co.,Lee,
24615,1503275349,Lee Co.,Lee,
24618,1503275352,Lee Co.,Lee,
24623,1503275358,Lee Co.,Lee,
24627,1503275364,Lee Co.,Lee,
24724,1503275624,Lee Co.,Lee,
25773,1503278259,Lee Co.,Lee,
25796,1503278317,Lee Co.,Lee,
25840,1503278469,Lee Co.,Lee,
25863,1503278508,Lee Co.,Lee,
25893,1503278684,Lee Co.,Lee,
26061,1503278987,Lee Co.,Lee,
27000,1837911944,Lee Co.,Lee,
27003,1837911950,Lee Co.,Lee,
27008,1837911966,Lee Co.,Lee,
27013,1837911976,Lee Co.,Lee,
27014,1837911977,Lee Co.,Lee,
27017,1837911980,Lee Co.,Lee,
27018,1837911981,Lee Co.,Lee,
27021,1837911985,Lee Co.,Lee,
27022,1837911986,Lee Co.,Lee,
27023,1837911987,Lee Co.,Lee,
27026,1837911993,Lee Co.,Lee,
27060,1937525450,Lee Co.,Lee,
27130,1806525149,Lee Co.,Lee,
27142,1806525189,Lee Co.,Lee,
27180,1848717779,Lee Co.,Lee,
27181,1848717992,Lee Co.,Lee,
27182,1848718028,Lee Co.,Lee,
27183,1848718071,Lee Co.,Lee,
27184,1848718137,Lee Co.,Lee,
27186,1848718321,Lee Co.,Lee,
27188,1848718335,Lee Co.,Lee,
27189,1848718378,Lee Co.,Lee,
27190,1848718413,Lee Co.,Lee,
27727,1852052239,Lee Co.,Lee,
27734,1852052601,Lee Co.,Lee,
27807,1836962485,Lee Co.,Lee,
29429,1675495507,Lee Co.,Lee,
29430,1675495515,Lee Co.,Lee,
29431,1675495518,Lee Co.,Lee,
29432,1675495527,Lee Co.,Lee,
29433,1675495532,Lee Co.,Lee,
29566,1676085803,Lee Co.,Lee,
29588,1676085844,Lee Co.,Lee,
29597,1676085860,Lee Co.,Lee,
29647,1841147444,Lee Co.,Lee,
